loc,cases,deaths,date,Region,year
#adm2+name,#affected+infected,#affected+killed,#date,#region,#year
MAKATI CITY,23,0,24/11/2019,NATIONAL CAPITAL REGION,2019
MAKATI CITY,15,0,01/12/2019,NATIONAL CAPITAL REGION,2019
MAKATI CITY,23,0,08/12/2019,NATIONAL CAPITAL REGION,2019
MAKATI CITY,17,1,15/12/2019,NATIONAL CAPITAL REGION,2019
MAKATI CITY,28,0,22/12/2019,NATIONAL CAPITAL REGION,2019
MAKATI CITY,15,0,29/12/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,20,0,13/01/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,38,0,20/01/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,30,0,27/01/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,48,0,03/02/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,41,0,10/02/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,21,0,17/02/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,27,0,24/02/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,9,0,03/03/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,10,0,10/03/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,11,0,17/03/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,4,0,24/03/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,8,0,31/03/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,10,0,07/04/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,9,0,14/04/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,6,0,21/04/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,4,0,28/04/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,6,0,05/05/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,4,0,12/05/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,6,0,19/05/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,6,0,26/05/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,8,0,02/06/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,8,0,09/06/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,5,0,16/06/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,9,0,23/06/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,8,0,30/06/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,9,0,07/07/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,5,0,14/07/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,11,0,21/07/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,22,0,28/07/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,19,0,04/08/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,12,0,11/08/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,13,0,18/08/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,18,0,25/08/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,24,0,01/09/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,34,0,08/09/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,43,0,15/09/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,31,0,22/09/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,23,0,29/09/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,37,0,06/10/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,44,0,13/10/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,31,0,20/10/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,10,0,27/10/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,21,0,03/11/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,21,0,10/11/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,15,0,17/11/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,20,0,24/11/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,4,0,01/12/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,15,0,08/12/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,11,0,15/12/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,8,0,22/12/2019,NATIONAL CAPITAL REGION,2019
MANDALUYONG CITY,8,0,29/12/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,55,0,13/01/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,99,0,20/01/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,91,1,27/01/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,75,0,03/02/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,64,0,10/02/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,55,1,17/02/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,40,0,24/02/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,34,0,03/03/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,34,0,10/03/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,31,0,17/03/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,27,1,24/03/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,21,0,31/03/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,20,0,07/04/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,19,0,14/04/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,23,0,21/04/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,1,0,28/04/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,17,0,05/05/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,17,0,12/05/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,10,0,19/05/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,5,0,26/05/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,10,0,02/06/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,12,0,09/06/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,28,0,16/06/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,18,0,23/06/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,28,0,30/06/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,32,0,07/07/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,25,0,14/07/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,41,0,21/07/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,55,1,28/07/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,75,0,04/08/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,76,2,11/08/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,114,0,18/08/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,144,0,25/08/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,179,1,01/09/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,240,0,08/09/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,211,0,15/09/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,196,0,22/09/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,171,0,29/09/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,178,1,06/10/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,135,0,13/10/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,163,0,20/10/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,163,0,27/10/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,128,0,03/11/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,108,1,10/11/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,143,0,17/11/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,123,0,24/11/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,85,0,01/12/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,101,0,08/12/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,74,0,15/12/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,61,0,22/12/2019,NATIONAL CAPITAL REGION,2019
MANILA CITY,46,0,29/12/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,14,0,13/01/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,33,0,20/01/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,26,0,27/01/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,20,1,03/02/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,25,1,10/02/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,29,0,17/02/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,17,0,24/02/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,14,0,03/03/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,12,0,10/03/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,10,0,17/03/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,4,0,24/03/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,5,0,31/03/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,3,0,07/04/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,5,0,14/04/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,2,0,21/04/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,1,0,28/04/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,2,0,05/05/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,5,0,12/05/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,1,0,19/05/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,4,0,26/05/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,4,0,02/06/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,2,0,09/06/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,8,0,16/06/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,9,0,23/06/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,5,0,30/06/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,5,0,07/07/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,2,0,14/07/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,7,0,21/07/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,5,0,28/07/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,26,0,04/08/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,29,1,11/08/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,25,0,18/08/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,38,0,25/08/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,57,0,01/09/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,55,1,08/09/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,74,0,15/09/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,62,0,22/09/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,49,0,29/09/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,31,0,06/10/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,35,0,13/10/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,43,0,20/10/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,47,1,27/10/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,43,0,03/11/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,38,0,10/11/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,29,0,17/11/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,31,0,24/11/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,18,0,01/12/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,32,0,08/12/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,24,0,15/12/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,21,0,22/12/2019,NATIONAL CAPITAL REGION,2019
MARIKINA CITY,18,0,29/12/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,19,0,13/01/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,23,0,20/01/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,14,0,27/01/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,11,0,03/02/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,12,0,10/02/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,13,0,17/02/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,12,0,24/02/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,13,0,03/03/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,14,0,10/03/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,9,0,17/03/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,6,0,24/03/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,1,0,31/03/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,4,0,07/04/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,5,0,14/04/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,1,0,21/04/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,2,0,28/04/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,0,0,05/05/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,2,0,12/05/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,4,0,19/05/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,2,0,26/05/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,4,0,02/06/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,3,0,09/06/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,1,0,16/06/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,1,0,23/06/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,5,0,30/06/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,12,0,07/07/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,13,0,14/07/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,24,0,21/07/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,37,0,28/07/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,55,1,04/08/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,56,0,11/08/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,92,1,18/08/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,99,0,25/08/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,102,0,01/09/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,107,0,08/09/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,72,0,15/09/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,41,0,22/09/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,77,0,29/09/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,73,0,06/10/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,75,0,13/10/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,70,0,20/10/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,70,0,27/10/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,49,0,03/11/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,41,0,10/11/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,51,1,17/11/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,44,0,24/11/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,46,0,01/12/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,39,0,08/12/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,32,0,15/12/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,20,0,22/12/2019,NATIONAL CAPITAL REGION,2019
MUNTINLUPA CITY,5,0,29/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,11,0,13/01/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,0,20/01/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,0,27/01/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,8,0,03/02/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,8,0,10/02/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,17/02/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,11,0,24/02/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,03/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,5,0,10/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,0,0,17/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,6,0,24/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,31/03/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,07/04/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,14/04/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,21/04/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,28/04/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,05/05/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,5,0,12/05/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,4,0,19/05/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,26/05/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,0,02/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,4,0,09/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,16/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,2,0,23/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,4,0,30/06/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,0,0,07/07/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,1,1,14/07/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,3,0,21/07/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,5,0,28/07/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,04/08/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,11,0,11/08/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,18/08/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,25/08/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,24,0,01/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,22,1,08/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,1,15/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,0,22/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,25,0,29/09/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,31,0,06/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,35,0,13/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,33,0,20/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,0,27/10/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,10,0,03/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,27,0,10/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,23,0,17/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,18,0,24/11/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,1,01/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,16,0,08/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,28,0,15/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,20,0,22/12/2019,NATIONAL CAPITAL REGION,2019
NAVOTAS CITY,24,0,29/12/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,55,0,13/01/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,79,0,20/01/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,71,1,27/01/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,99,0,03/02/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,73,1,10/02/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,48,0,17/02/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,35,0,24/02/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,28,0,03/03/2019,NATIONAL CAPITAL REGION,2019
PARANAQUE CITY,31,0,10/03/2019,NATIONAL CAPITAL REGION,2019
